date,High Income,Low Income,Lower-Middle Income,Upper-Middle Income
2021-01-24,.5600000023841858,,,0
2021-01-25,.6299999952316284,,,0
2021-01-26,.7099999785423279,,,.0099999997764826
2021-01-27,.800000011920929,,,.0099999997764826
2021-01-28,.8799999952316284,,0,.0099999997764826
2021-01-29,.9599999785423279,,0,.0099999997764826
2021-01-30,1,,0,.0099999997764826
2021-01-31,1.039999961853027,,0,.0099999997764826
2021-02-01,1.120000004768372,,0,.0099999997764826
2021-02-02,1.210000038146973,,0,.0099999997764826
2021-02-03,1.320000052452087,,0,.0199999995529652
2021-02-04,1.440000057220459,,0,.0199999995529652
2021-02-05,1.570000052452087,,0,.0199999995529652
2021-02-06,1.620000004768372,,0,.0199999995529652
2021-02-07,1.669999957084656,,0,.0199999995529652
2021-02-08,1.75,,.0099999997764826,.0199999995529652
2021-02-09,1.860000014305115,,.0099999997764826,.0299999993294477
2021-02-10,1.990000009536743,,.0099999997764826,.0299999993294477
2021-02-11,2.119999885559082,,.0099999997764826,.0299999993294477
2021-02-12,2.259999990463257,,.0099999997764826,.0599999986588955
2021-02-13,2.329999923706055,,.0099999997764826,.0599999986588955
2021-02-14,2.380000114440918,,.0099999997764826,.0700000002980232
2021-02-15,2.450000047683716,,.0199999995529652,.0799999982118607
2021-02-16,2.549999952316284,,.0199999995529652,.0900000035762787
2021-02-17,2.680000066757202,,.0299999993294477,.1000000014901161
2021-02-18,2.799999952316284,,.0299999993294477,.119999997317791
2021-02-19,2.930000066757202,,.0399999991059303,.1400000005960464
2021-02-20,3.009999990463257,,.0500000007450581,.1500000059604645
2021-02-21,3.059999942779541,,.0500000007450581,.1500000059604645
2021-02-22,3.150000095367432,,.0599999986588955,.1599999964237213
2021-02-23,3.430000066757202,,.0599999986588955,.1800000071525574
2021-02-24,3.569999933242798,,.0700000002980232,.1899999976158142
2021-02-25,3.710000038146973,,.0799999982118607,.2099999934434891
2021-02-26,3.869999885559082,,.1000000014901161,.2199999988079071
2021-02-27,3.960000038146973,,.1099999994039536,.2300000041723251
2021-02-28,4,,.1099999994039536,.2300000041723251
2021-03-01,4.090000152587891,,.119999997317791,.239999994635582
